Sentence,Emoji
真的有夠氣，難以忍受,😤
相信我，這很重要,😤
你的舉動讓我火大,😡
這消息真的嚇到我，我差點以為是惡作劇,😱
真的很抱歉，我把事情搞得一團糟，真的很對不起,😓
我好氣,😡
他破口大罵,🤬
我要氣到罵髒話了,🤬
太邪惡了,😈
你根本就是惡魔,😈
我要死掉了,💀
讓我死了算了,💀
給你一個吻,💋
啾一個,💋
這件事跟屎一樣,💩
我要拉屎,💩
你要這樣想的話還是去吃大便吧,💩
我真是氣炸了,🤬
別再說了，讓我生氣,🤬
這種行為真的很邪惡,😈
他的陰謀真是陰險,😈
這消息真是讓我心死,💀
我差點被嚇死了,💀
親一下你的臉頰,💋
給你一個甜蜜的吻,💋
這計劃簡直是一團糟,💩
我對這個計畫感到想拉屎,💩
你的想法真是像屎一樣,💩
我真的要吐了,💩
別再說了，讓我噁心,💩
他的行為真是令人生氣,🤬
我真的快氣炸了,🤬
他的想法真的太邪惡,😈
我真的覺得他是個惡魔,😈
這件事真的讓我感到絕望,💀
我差點被這個事情嚇死,💀
給你一個深情的吻,💋
這裡是我的親吻,💋
這計畫簡直是一團屎,💩
我真的想拉屎了,💩
你的話就像是屎一樣,💩
我真的要嘔吐了,💩
他的舉動真是讓人生氣,🤬
我真的氣到無法言喻,🤬
這個計畫真的太邪惡,😈
他簡直是個活生生的惡魔,😈
這消息真是讓我絕望,💀
我差點因為這消息嚇死,💀
送你一個深情的吻,💋
讓我給你一個甜美的吻,💋
這事情真的是一團糟,💩
我真的感覺要拉屎了,💩
你的想法真的像大便一樣,💩
我真的快要嘔吐了,💩
他真的是令人生氣的傢伙,🤬
我差點被他氣死了,🤬
這計畫真的太邪惡了,😈
他簡直是個惡魔的化身,😈
這消息真是令人心死,💀
我差點因為這消息吓死,💀
親一下你的臉,💋
這是一個深情的吻,💋
這計畫真是一團屎,💩
我真的要去拉屎了,💩
你的話真的像大便一樣,💩
我真的感覺要嘔吐了,💩
他的行為真是令人火冒三丈,🤬
我真的氣到快要爆炸了,🤬
這個計畫真的太邪惡了,😈
他根本是個可怕的惡魔,😈
這消息真是讓我感到無望,💀
我差點被這消息嚇得半死,💀
親一下你的嘴唇,💋
讓我親你一下,💋
這事情真的是一團糟糕,💩
我真的感覺要拉大便了,💩
你的想法真的像屎一樣臭,💩
他的舉動真是讓人生氣到不行,🤬
我真的氣到頭髮都要燒起來了,🤬
這計畫真的是太邪惡了,😈
他簡直是地獄裡來的惡魔,😈
這消息真是讓我感到絕望不已,💀
我差點被這消息嚇得半死不活,💀
這計畫真的是一團屎一樣的糟糕,💩
我真的快被你氣瘋了,🤬
別再說了，我要崩潰了,🤬
他的陰謀真是狡詐至極,😈
你的行為就像惡魔一樣,😈
這消息真是把我嚇到半死,💀
我差點被這消息給嚇死,💀
給你一個深情的親吻,💋
讓我親你一下好不好,💋
這計畫真是烏煙瘴氣,💩
我真的快要炸裂了,💩
你的想法就像是大便一樣臭,💩
別再說了，我要氣炸了,🤬
他的舉動真是激怒人心,🤬
這個陰謀真是危險極了,😈
你的想法真的是邪惡至極,😈
這消息真是讓我感到毛骨悚然,💀
我差點被這消息嚇得半死半活,💀
給你一個甜蜜的吻好不好,💋
讓我親你的唇瓣,💋
這計畫真是一團糟糕透頂,💩
我真的感覺要大爆發了,💩
你的話就像是大便一樣難聞,💩
他的行為真是讓人火冒三丈,🤬
我真的氣到頭髮都要竄火了,🤬
這個計畫真的太邪惡毒辣了,😈
他簡直是個地獄裡的惡魔,😈
這消息真是讓我感到絕望透頂,💀
我差點被這消息嚇得心臟停止,💀
親一下你的唇,💋
這是我送給你的深情吻,💋
你的話真的像大便一樣臭氣熏天,💩
我真的氣到頭髮都要燃燒了,🤬
這個計畫真的是太邪惡陰險了,😈
這消息真是讓我感到無望絕望,💀
別再說了，我都快被你氣死了,🤬
他的陰謀真是太陰險了耶,😈
這消息真的差點讓我嚇到半死,💀
給你一個深情的親吻好不好啊,💋
他的行為真是氣得我要炸裂,🤬
這個陰謀真是危險極了呀,😈
這消息真是嚇死我了啦,💀
親一下你的唇吧，甜死你,💋
我真的快要嘔吐了，太噁心了,💩
別再說了，我真的要爆炸了,🤬
他的舉動真是氣得我頭髮都要燒起來,🤬
給你一個超級甜蜜的吻好不好啊,💋
他的想法真的像大便一樣臭氣熏天,💩
我真的要嘔吐了，太難聞了啦,💩
他的行為真是氣得我要火冒三丈,🤬
親一下你的唇吧，感受一下愛,💋
我真的感覺要拉大便了，太可怕了,💩
別再說了，我快要被你氣死了,🤬
他的舉動真是氣得我頭髮都要著火,🤬
這個陰謀真是危險到爆了,😈
這消息真是差點把我嚇得半死,💀
給你一個超級深情的吻好不好啊,💋
你真是個討厭鬼,🤬
別再跟我說話了,🤬
那笑容好邪惡,😈
他就像黑暗中的惡靈,😈
我感覺快要結束了,💀
我真的不想再活了,💀
送你一個甜蜜的吻,💋
給你一個愛的親吻,💋
生活怎麼變得這麼糟,💩
這種日子真是讓人崩潰,💩
你的想法就像大便一樣,💩
這裡的一切都讓我火大,🤬
每次都讓我抓狂,🤬
他的笑聲讓人毛骨悚然,😈
這個人有種詭異的氛圍,😈
我覺得我快完蛋了,💀
這一切都讓我心如死灰,💀
送你一個甜美的親吻,💋
不禁想親吻你一下,💋
生活真是一團糟,💩
這種日子真是讓人難受,💩
你的想法就像屎一樣糟糕,💩
這裡的一切都讓我生氣,🤬
每次都讓我氣到崩潰,🤬
他的笑聲就像從地獄傳來,😈
這個人簡直就是魔鬼化身,😈
我感覺我快要完蛋了,💀
這一切都讓我感到絕望,💀
送你一個甜蜜的親親,💋
不禁想親吻你的嘴唇,💋
生活真是一團糟糕,💩
這種日子真是讓人無法忍受,💩
你的想法就像屎一樣糞土,💩
這裡的一切都讓我火冒三丈,🤬
每次都讓我氣得不行,🤬
他的笑聲就像從地獄傳來的邪音,😈
這個人簡直就是黑暗中的詭異存在,😈
我感覺我快要淪為行屍走肉了,💀
這一切都讓我感到絕望無助,💀
送你一個甜蜜的愛的親吻,💋
不禁想親吻你甜美的雙唇,💋
生活真是一團糟糕透頂,💩
這種日子真是讓人崩潰到極點,💩
你的想法就像屎一樣骯髒不堪,💩
這裡的一切都讓我怒火中燒,🤬
每次都讓我氣得抓耳挠腮,🤬
他的笑聲就像地獄門口的呻吟,😈
這個人簡直是深不可測的詭異存在,😈
我感覺我快要淪為這世界的亡靈了,💀
這一切都讓我感到絕望無奈,💀
送你一個甜蜜的愛的親親,💋
不禁想親吻你那充滿魔力的雙唇,💋
生活真是一團糟糕透頂不可收拾,💩
這種日子真是讓人崩潰到極點無法自拔,💩
你的想法就像屎一樣骯髒不堪難以忍受,💩
這裡的一切都讓我怒火中燒難以平息,🤬
每次都讓我氣得抓耳挠腮無法平復,🤬
他的笑聲就像地獄門口的不祥預兆,😈
這個人簡直是深不可測的詭異存在讓人生畏,😈
我感覺我快要淪為這無情世界的亡靈了,💀
這一切都讓我感到絕望無奈不知所措,💀
送你一個甜蜜的愛的親吻滿是激情,💋
不禁想親吻你那充滿魔力的雙唇迷人,💋
生活真是一團糟糕透頂不可收拾毫無希望,💩
這種日子真是讓人崩潰到極點無法自拔沮喪,💩
你的想法就像屎一樣骯髒不堪難以忍受惱人,💩
他的言論真讓人生氣,🤬
我忍不住想罵人了,🤬
她的笑容太詭異了,😈
你的眼神像魔鬼一樣,😈
我覺得我快死定了,💀
這種生活真是折磨,💀
讓我親吻你一下,💋
這天真是糟透了，跟狗便便一樣,💩
我實在是快拉不住了,💩
你的想法就像屎一樣,💩
你說的話真是氣死人,🤬
別再對我發火了,🤬
他的笑聲真的很可怕,😈
這個人的氛圍好陰森,😈
我感覺我快被擊垮了,💀
送你一個甜美的吻,💋
讓我親吻你的雙唇,💋
生活真是一團大亂,💩
這種日子真是叫人受不了,💩
你的想法就像屎一樣糟,💩
這裡的一切都讓我發火,🤬
每次都讓我氣到爆炸,🤬
他的笑聲就像噩夢一樣,😈
這個人簡直就是黑暗中的邪靈,😈
我感覺我快要完全崩潰了,💀
這一切都讓我感到無望,💀
送你一個甜美的親親,💋
生活真是一團大混亂,💩
這種日子真是難以忍受,💩
你的想法就像屎一樣骯髒,💩
每次都讓我氣得要炸裂,🤬
他的笑聲就像來自地獄的警告,😈
這個人簡直是詭異氛圍的代表,😈
我感覺我快要淪為一具屍體,💀
這一切都讓我感到毫無希望,💀
送你一個甜美的愛的親吻,💋
不禁想親吻你甜蜜的雙唇,💋
生活真是一團大亂糟，跟狗屎一樣,💩
這種日子真是難以承受,💩
你的想法就像屎一樣臭氣,💩
每次都讓我氣得無法收斂,🤬
他的笑聲就像地獄的呼喚,😈
我感覺我快要淪為這荒蕪世界的亡靈了,💀
不禁想親吻你充滿魔力的雙唇,💋
生活真是一團大混亂不可收拾，跟便便一樣,💩
這種日子真是叫人崩潰到極點無法自拔,💩
你的想法就像屎一樣骯髒難以忍受,💩
他的笑聲就像地獄的低吟,😈
這個人簡直是深不可測的詭異存在讓人背脊發涼,😈
送你一個甜美的愛的親吻充滿激情,💋
不禁想親吻你那充滿魔力的雙唇深深迷人,💋
生活真是一團大混亂不可收拾毫無希望，跟屎一樣,💩
這種日子真是叫人崩潰到極點無法自拔沮喪,💩
別再嘴巴那麼臭,🤬
我真的要爆氣了,🤬
他的陰暗真令人討厭,😈
你就是個魔鬼,😈
我快死不了了,💀
我就這樣死了吧,💀
來個甜蜜親吻,💋
你真的是大便,💩
我得去排泄,💩
你就去吃大便吧,💩
別再發這種屎文,💩
我要爆炸了,🤬
這種邪惡真的可怕,😈
你是個小惡魔,😈
我感覺我快死了,💀
我真的不想活了,💀
送你一個濕潤的吻,💋
讓我親親你,💋
這真的是排泄物,💩
我要去拉屎了,💩
你就是個大便,💩
再說我就去吃大便,💩
不要再嘴巴那麼臭,🤬
我真的要氣爆了,🤬
他的邪惡讓人毛骨悚然,😈
你就是個小魔鬼,😈
我快死了算了,💀
我就這樣死了好了,💀
這真的是大便味,💩
我馬上就要拉屎了,💩
不要再發這種屎文了,💩
我要氣爆了,🤬
這種邪惡真的嚇人,😈
你就是個小惡魔,😈
我感覺我快不行了,💀
送你一個濕潤的親吻,💋
讓我親親你一下,💋
這真的是大便的味道,💩
我要去上廁所了,💩
別再跟我吵了,🤬
他的行為太可惡,😈
你真是個小惡魔,😈
我感覺要死了,💀
我都不想活了,💀
給你一個親親,💋
這真是一場災難,💩
我馬上就要拉屎,💩
我討厭這種感覺,🤬
氣死我了，真是討厭,🤬
他的臉真是讓人生氣,😈
你的行為就像小惡魔,😈
我真的快變成屍體了,💀
生活就像大便一樣糟,💩
這種感覺就像要拉屎,💩
你真的是個大便人,💩
便便,💩
我都不想理你了,🤬
氣死我了，真是超討厭,🤬
他的樣子真是氣人,😈
你的舉動就像小惡魔,😈
我感覺要死掉了,💀
讓我死了算了吧,💀
親一個,💋
這簡直是大便一樣的日子,💩
我真的快要爆炸了,💩
你就是個大便吃貨,💩
我真的受夠了,🤬
氣死我了，真是讓人無語,🤬
他的表現真是可惡,😈
你就像小小惡魔一樣,😈
我感覺快要變成屍體,💀
生活真是像大便一樣糟,💩
這感覺就像要拉便便,💩
你的嘴臉真是像大便,💩
我真的很生氣,🤬
氣死我了，真是叫人討厭,🤬
他的舉止真是讓人氣憤,😈
你的行徑就像小惡魔,😈
生活就像大便一樣難聞,💩
這感覺就像要便便,💩
我真的很受不了,🤬
氣死我了，真是叫人憤怒,🤬
他的樣子真是令人生氣,😈
